0	11	304400
0	13	322300
0	14	221900
0	16	977100
0	17	144800
0	18	286400
0	19	552600
0	20	500
0	21	710900
0	23	284000
0	24	128700
0	25	65700
0	26	488100
0	27	33300
0	28	512400
0	29	108200
0	30	507800
0	31	749600
0	32	171700
0	33	671900
0	34	225500
0	35	555400
0	36	232500
0	37	621300
0	38	215700
0	39	614800
0	3	175100
0	40	180100
0	41	597500
0	42	68400
0	43	639400
0	44	21200
0	45	548700
0	46	13400
0	47	528300
0	48	11700
0	49	511900
0	4	1028000
0	50	52000
0	51	432400
0	52	145900
0	53	338000
0	54	241700
0	55	170500
0	56	273500
0	57	36800
0	58	320200
0	5	129300
0	60	357800
0	62	380900
0	64	987700
0	65	119000
0	66	13200
0	68	799200
0	69	142400
0	70	117900
0	71	100100
0	72	55200
0	73	1500
0	74	108500
0	75	11100
0	76	5500
0	77	500
0	7	3800
0	83	169700
0	9	706700
10	0	160400
10	10	371300
10	11	36800
10	13	4400
10	16	205400
10	17	228200
10	18	355600
10	19	115400
10	1	324300
10	20	59100
10	21	291100
10	23	107900
10	24	78400
10	25	111100
10	26	69700
10	27	56100
10	28	325200
10	29	216600
10	2	995800
10	30	190800
10	31	184000
10	32	17600
10	33	200700
10	34	11300
10	35	101600
10	36	7600
10	37	85900
10	38	30500
10	39	150000
10	3	55100
10	40	43200
10	41	84300
10	42	7300
10	43	95900
10	44	18100
10	45	136500
10	46	1300
10	47	107100
10	48	1000
10	49	120800
10	4	549900
10	50	15200
10	51	84000
10	52	10200
10	53	46400
10	54	36000
10	55	24200
10	56	72700
10	57	30100
10	58	90400
10	59	100
10	5	446000
10	60	73700
10	62	39900
10	64	107600
10	65	1900
10	68	53200
10	69	7600
10	6	820100
10	70	9400
10	71	10100
10	72	5900
10	74	9800
10	7	13800
10	83	13100
10	9	101400
11	0	348100
11	10	248200
11	11	381200
11	13	17900
11	14	248300
11	15	4900
11	16	376700
11	18	443200
11	19	1070800
11	1	489200
11	20	328700
11	21	780500
11	23	238800
11	24	59100
11	25	145900
11	26	564500
11	27	256100
11	28	961100
11	29	312000
11	30	617600
11	31	497300
11	32	232700
11	33	597600
11	34	45400
11	35	418500
11	36	249900
11	37	630600
11	38	182900
11	39	712300
11	3	542900
11	40	79800
11	41	601500
11	42	44500
11	43	679700
11	44	78200
11	45	729400
11	46	73200
11	47	557600
11	48	26300
11	49	497900
11	4	447300
11	50	41900
11	51	450200
11	52	140300
11	53	339800
11	54	313900
11	55	232400
11	56	317900
11	57	60800
11	58	431900
11	59	100
11	5	912800
11	60	458200
11	62	265000
11	64	848100
11	65	99600
11	66	3200
11	68	709800
11	69	103500
11	6	470300
11	70	88600
11	71	71900
11	72	42200
11	73	500
11	74	64000
11	75	9900
11	76	4500
11	77	200
11	7	669500
11	83	200600
11	9	101500
12	16	183700
12	17	3100
12	18	218500
12	19	58600
12	20	2100
12	21	592000
12	22	4900
12	25	87800
12	26	75700
12	28	24800
12	29	34200
12	30	66200
12	31	78200
12	32	27400
12	33	95100
12	34	51900
12	35	29500
12	36	50700
12	37	53900
12	38	9800
12	39	9200
12	40	5400
12	41	71700
12	42	3300
12	43	114700
12	44	21700
12	45	121800
12	46	3300
12	47	74900
12	48	100
12	49	74100
12	50	4800
12	51	35900
12	52	12000
12	53	27800
12	54	16500
12	55	39900
12	56	46800
12	57	600
12	58	55200
12	60	71500
12	62	50400
12	64	106500
12	65	10900
12	66	400
12	68	73300
12	69	6900
12	70	3500
12	71	2200
12	72	3200
12	74	14700
12	83	14200
12	8	105600
12	9	254500
13	0	195800
13	11	230200
13	13	367400
13	14	430600
13	15	100
13	16	1533000
13	17	45400
13	18	742500
13	19	1283800
13	1	186300
13	20	305000
13	21	968900
13	22	200
13	23	307500
13	24	174400
13	25	351600
13	26	374400
13	27	57700
13	28	772000
13	29	294000
13	2	100
13	30	431700
13	31	443400
13	32	146800
13	33	869600
13	34	136000
13	35	349000
13	36	143600
13	37	461100
13	38	283800
13	39	638800
13	3	11200
13	40	93400
13	41	593600
13	42	58900
13	43	545600
13	44	30900
13	45	505700
13	46	8400
13	47	581500
13	48	45500
13	49	536800
13	4	74400
13	50	69500
13	51	333800
13	52	86300
13	53	231400
13	54	220500
13	55	202800
13	56	334300
13	57	62100
13	58	392400
13	59	400
13	5	1419100
13	60	428400
13	62	363200
13	64	1090000
13	65	81300
13	66	3300
13	68	790100
13	69	128000
13	6	224600
13	70	101000
13	71	86400
13	72	58500
13	73	900
13	74	141100
13	75	36100
13	76	12500
13	77	1800
13	7	1167300
13	83	267400
13	8	551500
13	9	599100
14	19	160900
14	20	500
14	21	4300
14	28	46800
14	29	3400
14	30	140900
14	32	8000
14	33	96600
14	34	1300
14	35	171700
14	36	83200
14	37	2900
14	39	8900
14	41	5200
14	42	800
14	43	53300
14	44	9000
14	45	26100
14	47	10100
14	49	800
14	51	100
14	53	100
14	54	400
14	55	1300
14	56	12300
14	57	1000
14	58	4200
14	5	508600
14	60	1600
15	0	554500
15	10	618300
15	11	187900
15	12	313600
15	13	38000
15	16	91900
15	17	263300
15	18	490600
15	19	859400
15	1	152100
15	20	189600
15	21	495500
15	23	145400
15	24	125400
15	25	186800
15	26	597900
15	27	49600
15	28	528400
15	29	100100
15	30	841500
15	31	1077400
15	32	470800
15	33	953700
15	34	152500
15	35	578700
15	36	122200
15	37	477900
15	38	193400
15	39	697500
15	40	123500
15	41	575800
15	42	56600
15	43	494800
15	44	50200
15	45	596200
15	46	49600
15	47	632100
15	48	37100
15	49	561000
15	4	1236200
15	50	36000
15	51	297400
15	52	71500
15	53	199700
15	54	121800
15	55	102400
15	56	212300
15	57	34500
15	58	297300
15	5	746400
15	60	276200
15	62	224400
15	64	601600
15	65	32100
15	66	100
15	68	453700
15	69	83100
15	6	159200
15	70	53200
15	71	54400
15	72	33000
15	74	67900
15	75	17900
15	76	9000
15	77	1700
15	7	733200
15	83	148200
15	9	148600
16	10	700
17	10	10000
17	11	94000
17	12	8300
17	13	38900
17	16	227400
17	17	84800
17	18	107200
17	19	89100
17	20	20600
17	21	154100
17	23	125300
17	24	22300
17	25	17400
17	26	47100
17	27	1400
17	28	186600
17	29	169700
17	30	71900
17	31	48600
17	32	14300
17	33	72900
17	35	24800
17	36	5000
17	37	27000
17	38	26400
17	39	112500
17	40	15800
17	41	35500
17	42	2900
17	43	40100
17	44	500
17	45	46600
17	47	35800
17	48	2700
17	49	58700
17	4	10200
17	50	23300
17	51	34000
17	52	7300
17	53	23200
17	54	10200
17	55	9300
17	56	6500
17	58	17100
17	5	3100
17	60	13300
17	62	27500
17	64	34700
17	65	1000
17	68	26000
17	69	5400
17	70	2700
17	71	6400
17	72	6000
17	74	4500
