0	12	589100
0	13	88000
0	15	245100
0	19	286900
0	21	494700
0	22	90600
0	23	20200
0	26	93700
0	27	178700
0	28	113100
0	29	200
0	30	212100
0	31	46700
0	32	105700
0	33	50400
0	34	6700
0	35	247000
0	36	70600
0	37	323500
0	38	33300
0	39	169900
0	3	136600
0	40	161500
0	42	157500
0	44	235000
0	46	388700
0	48	685000
0	50	874500
0	52	1066100
0	53	40500
0	54	470800
0	55	473800
0	56	68300
0	57	554100
0	59	471500
0	61	356300
0	63	254500
0	65	37000
0	66	138200
0	67	93600
0	68	106300
0	69	69100
0	70	52000
0	71	48600
0	72	32500
0	73	53700
0	77	200
0	78	2700
0	7	1302200
0	83	265900
10	12	119400
10	13	26000
10	15	27100
10	23	89100
10	24	554300
10	25	738200
10	26	611100
10	27	428500
10	28	428700
10	29	333800
10	30	253100
10	31	11200
10	32	56100
10	33	6100
10	34	63100
10	35	62500
10	37	18400
10	39	63100
10	40	102100
10	42	70300
10	44	346600
10	46	391800
10	48	365300
10	50	199400
10	52	208500
10	53	16200
10	54	129700
10	55	76300
10	56	18500
10	57	103400
10	59	43400
10	61	33200
10	63	13800
10	73	1600
10	83	7400
11	10	125800
11	11	485600
11	12	798100
11	13	461700
11	14	1700
11	15	266800
11	17	3000
11	19	511300
11	1	1752400
11	20	201400
11	21	248000
11	23	64800
11	24	7700
11	25	69400
11	26	32300
11	27	7600
11	28	68300
11	29	46200
11	2	23200
11	30	3700
11	31	81600
11	32	53600
11	33	5800
11	35	139400
11	37	32000
11	38	50600
11	39	69400
11	40	47700
11	42	189400
11	44	228000
11	46	293900
11	48	284000
11	50	318400
11	52	459800
11	53	20600
11	54	222100
11	55	162200
11	56	48700
11	57	220700
11	59	83000
11	61	40100
11	63	19500
11	65	1000
11	66	4300
11	67	1600
11	68	6000
11	69	5800
11	70	2700
11	71	1900
11	72	1000
11	73	1900
11	7	502000
11	83	77600
11	9	898800
12	10	122100
12	13	207900
12	1	51800
12	21	34400
12	2	1900
12	30	13700
12	31	37800
12	32	13100
12	34	25500
12	35	11500
12	37	98000
12	38	28400
12	39	4500
12	3	2100
12	42	38300
12	44	18200
12	46	38000
12	48	141300
12	50	139500
12	52	94400
12	53	16100
12	54	110500
12	55	48000
12	56	5300
12	57	19700
12	59	1800
12	7	2300
12	83	11300
12	9	437300
13	0	500
13	10	29200
13	11	600
13	12	41400
13	13	422100
13	15	251600
13	19	72800
13	1	677700
13	25	3200
13	27	1500
13	28	26200
13	29	32000
13	2	26600
13	30	108500
13	31	7200
13	32	34300
13	33	64000
13	34	45000
13	35	226300
13	36	24200
13	37	440300
13	38	16300
13	39	91800
13	3	280500
13	40	164200
13	42	257400
13	44	266700
13	46	331300
13	48	641300
13	50	539200
13	52	520600
13	53	42700
13	54	410800
13	55	276900
13	56	28000
13	57	252900
13	59	205900
13	61	115600
13	63	55000
13	65	6900
13	66	23600
13	67	18500
13	68	20100
13	69	11600
13	6	8900
13	70	16600
13	71	18500
13	72	12500
13	73	23600
13	7	261200
13	83	98300
13	9	328100
14	13	312400
14	14	7500
14	15	410000
14	19	89600
14	1	19000
14	20	300
14	24	12900
14	25	35700
14	29	88900
14	30	41300
14	31	199200
14	32	468300
14	33	172200
14	34	209700
14	35	354300
14	36	98600
14	37	277200
14	38	112300
14	39	20700
14	40	37100
14	42	76800
14	44	210000
14	46	560300
14	48	428300
14	50	389300
14	52	519800
14	53	34200
14	54	229500
14	55	126500
14	56	14300
14	57	52700
14	59	42600
14	61	9300
14	63	9500
14	65	11700
14	66	2300
14	67	2100
14	68	1700
14	69	600
14	70	700
14	71	6900
14	72	6100
14	73	1400
14	83	8000
14	9	2500
15	0	882400
15	10	176700
15	11	125400
15	12	252400
15	13	1630700
15	15	1788000
15	17	670400
15	18	43900
15	19	662200
15	1	981600
15	21	139200
15	22	153300
15	23	117400
15	24	163400
15	25	181100
15	26	104300
15	27	9900
15	28	214600
15	29	151500
15	30	287700
15	31	27200
15	32	624800
15	33	315600
15	34	169600
15	35	500600
15	36	85000
15	37	328100
15	38	2000
15	39	110000
15	3	217400
15	40	225600
15	42	283000
15	44	542800
15	46	795400
15	48	1055700
15	50	1646700
15	52	2080700
15	53	130300
15	54	1285200
15	55	969800
15	56	186100
15	57	1099300
15	59	596700
15	61	295400
15	63	186200
15	65	27100
15	66	88500
15	67	111600
15	68	145400
15	69	71200
15	6	113900
15	70	50300
15	71	56100
15	72	51300
15	73	72900
15	78	1800
15	79	1200
15	7	796200
15	83	433500
15	9	128100
17	0	7400
17	10	9400
17	11	8200
17	12	33300
17	13	380900
17	15	1716100
17	17	313700
17	18	535100
17	19	245100
17	1	425500
17	21	67000
17	22	12700
17	25	400
17	27	68000
17	28	160000
17	29	136200
17	30	347000
17	31	373400
17	32	73900
17	33	31500
17	34	8400
17	35	306900
17	36	20600
17	37	90800
17	38	134900
17	39	154800
17	40	60400
17	42	179100
17	44	175900
17	46	234600
17	48	391100
17	50	387600
17	52	522600
17	53	36300
17	54	249700
17	55	228300
17	56	35800
17	57	226300
17	59	117700
17	61	86800
17	63	78300
17	65	2000
17	66	10500
17	67	9000
17	68	16100
17	69	10600
17	6	77600
17	70	11200
17	71	5700
17	72	5300
17	73	11200
17	7	216900
17	83	69300
17	9	37800
18	46	100
18	48	100
18	50	400
19	11	146000
19	12	83900
19	13	177500
19	15	84600
19	17	180100
19	18	90600
19	19	129500
19	1	94100
19	21	45800
19	22	10600
19	23	189400
19	24	69900
19	26	61300
19	31	19400
19	32	199400
19	33	156200
19	34	104500
19	35	120800
19	36	16800
19	37	72600
19	39	4300
19	3	152800
19	40	80800
19	41	24700
19	42	157800
19	44	71700
19	46	63900
19	48	187900
19	50	204000
19	52	190500
19	53	18700
19	54	127000
19	55	49700
19	56	6100
19	57	59300
19	59	32200
19	61	10600
19	63	13300
19	65	2500
19	66	18100
19	67	11500
19	68	5700
19	69	3500
19	6	52100
19	70	3300
19	71	400
19	72	300
19	7	102400
19	83	8400
19	9	320600
1	13	141900
1	15	300
1	17	236700
1	18	264200
1	19	1646200
1	20	13600
1	21	329100
1	22	322500
1	23	26600
1	24	302700
1	25	602000
1	26	1568400
1	27	202500
1	28	576500
1	29	274900
1	2	222800
1	30	681100
1	31	434200
1	32	606300
1	33	762600
1	34	1182800
1	35	1630100
1	36	377300
1	37	956800
1	38	106000
1	39	365900
1	3	140300
1	40	602800
1	41	1900
1	42	764200
1	44	493300
1	46	873300
1	48	1059700
1	50	1276500
1	52	1716500
1	53	80000
1	54	1198400
1	55	1008500
1	56	125500
1	57	1155900
1	59	627000
1	61	538700
1	63	449500
1	65	80500
1	66	232600
1	67	201600
1	68	246400
1	69	196800
1	6	194300
1	70	184300
1	71	127000
1	72	71100
1	73	158200
1	78	900
1	79	1900
1	7	2533600
1	83	769700
1	9	1251000
20	28	111900
20	29	117300
20	30	19600
20	32	156500
20	33	22000
20	34	45400
20	35	154100
20	37	30900
20	38	32500
20	44	68300
20	46	3100
20	48	120100
20	50	78300
20	52	75700
20	53	9100
20	54	48300
20	55	36300
20	56	2900
20	57	35600
20	59	1000
20	69	1700
20	83	2600
21	26	400
21	35	200
21	40	32000
21	42	900
21	44	117100
21	46	121600
21	48	41000
21	50	59000
21	52	53900
21	53	200
21	54	29700
21	55	43200
21	56	4300
21	57	24300
21	83	800
22	0	10700
22	10	18800
22	11	252800
22	12	300
22	13	193200
22	15	214700
22	18	77700
22	19	247500
22	1	148500
22	21	23600
22	23	123000
22	24	53900
22	25	21000
22	26	54400
22	27	90800
22	28	155100
22	29	100
22	30	35300
22	31	29300
22	32	9500
22	33	30000
22	34	5900
22	35	205600
22	36	11000
22	37	12100
22	38	7100
22	39	31800
22	3	6900
22	40	82400
22	41	1400
22	42	71000
22	44	174600
22	46	216000
22	48	173400
22	50	376100
22	52	538600
22	53	32000
22	54	282300
22	55	190200
22	56	10000
22	57	124800
22	59	125900
22	61	60700
22	63	14100
22	65	2300
22	66	3500
22	67	8400
22	68	7800
22	69	3500
22	70	800
22	71	100
22	7	376400
22	83	10900
23	0	140000
23	10	39900
23	11	51400
23	12	34400
23	13	493000
23	14	9200
23	15	92100
23	17	102700
23	18	21100
23	19	148100
23	1	465300
23	21	89500
23	22	57900
23	23	205100
23	24	78300
23	25	187100
23	26	150100
23	27	36700
23	28	429300
23	29	235500
23	2	82800
23	30	443600
23	31	39000
23	32	282200
23	33	268400
23	34	92800
23	35	778200
23	36	13900
23	37	212000
23	38	108800
23	39	38800
23	3	105000
23	40	20800
23	42	116600
23	44	162800
23	46	256800
23	48	546100
23	50	808300
23	52	697500
23	53	53000
23	54	453300
23	55	294100
23	56	28100
23	57	211800
23	59	159100
23	61	73000
23	63	73500
23	65	7900
23	66	38500
23	67	37700
23	68	42800
23	69	27200
23	6	31200
23	70	19500
23	71	13000
23	72	10200
23	73	37200
23	78	1400
23	79	700
23	7	361500
23	83	120500
24	0	4800
24	12	60500
24	13	100
24	14	20800
24	15	100
24	17	3300
24	1	806900
24	21	14200
24	22	89800
24	23	294300
24	24	52700
24	25	165900
24	26	169200
24	27	600
24	28	27000
24	29	171100
24	30	222900
24	31	17300
24	32	158900
24	33	303800
24	34	254000
24	35	5300
24	36	59600
24	37	294000
24	38	93900
24	40	2100
24	42	23600
24	44	81000
24	46	138100
24	48	96000
24	50	202300
24	52	116900
24	53	5400
24	54	65200
24	55	60100
24	56	2800
24	57	52900
24	59	58000
24	61	26000
24	63	14800
24	65	1200
24	66	6500
24	67	3400
24	68	1900
24	73	300
24	7	108700
24	83	500
25	0	120400
25	10	1000
25	11	155000
25	12	163700
25	13	76600
25	14	126400
25	15	45100
25	17	244400
25	18	2500
25	19	180800
25	1	1239700
25	21	251700
25	22	4800
25	23	88500
25	24	78200
25	25	167900
25	26	47200
25	27	40700
25	28	53400
25	29	221300
25	2	92300
25	30	291100
25	31	168600
25	32	248200
25	33	236100
25	34	211100
25	35	188600
25	36	25000
25	37	115300
25	38	21800
25	39	67900
25	3	118800
25	40	20400
25	42	69900
25	44	192200
25	46	317300
25	48	302600
25	50	378300
25	52	391200
25	53	21100
25	54	216300
25	55	174000
25	56	19200
25	57	184200
25	59	115800
25	61	55300
25	63	33600
25	65	10800
25	66	13500
25	67	19300
25	68	16700
25	69	18800
25	70	6100
25	71	7100
25	72	6100
25	73	14200
25	78	1000
25	79	1800
25	7	160300
25	83	50900
26	0	1000
26	11	161100
26	12	18000
26	13	31000
26	17	125400
26	19	8500
26	1	400800
26	21	11800
26	26	263200
26	27	32200
26	32	17900
26	33	54300
26	34	6300
26	35	78400
26	36	16600
26	37	140000
26	38	7800
26	39	800
26	42	12400
26	44	24800
26	46	124100
26	48	161800
26	50	192000
26	52	82200
26	53	1200
26	54	47400
26	55	37900
26	56	3000
26	57	43900
26	59	10500
26	61	12100
26	63	10000
26	66	4200
26	67	3500
26	68	3000
26	69	2500
26	70	2100
26	71	3000
26	72	2800
26	83	2100
26	9	461300
27	10	55200
27	11	751700
27	12	101800
27	13	16000
27	17	900
27	19	36000
27	1	268200
27	22	55700
27	25	18900
27	26	214000
27	27	46900
27	28	376300
27	33	18300
27	34	23500
27	35	69900
27	36	4200
27	37	800
27	38	73100
27	39	42700
27	40	59900
27	41	7500
27	42	161600
27	44	82100
27	46	64700
27	48	117400
27	50	102000
27	52	67200
27	53	23900
27	54	42600
27	55	4400
27	57	9200
27	59	2000
27	61	200
27	63	4200
27	66	1500
27	67	900
27	7	46800
27	83	1600
27	9	4900
28	0	72300
28	10	39000
28	11	419300
28	12	193500
28	13	120000
28	15	245400
28	17	22700
28	19	81900
28	1	463600
28	20	205500
28	21	47000
28	22	58200
28	23	125900
28	24	122600
28	25	177900
28	26	96800
28	27	218300
28	28	478200
28	29	115100
28	2	199400
28	30	130800
28	31	23900
28	32	223200
28	33	214400
28	34	53500
28	35	262800
28	36	2900
28	37	211800
28	38	73100
28	39	98600
28	3	9700
28	40	244200
28	41	2700
28	42	209900
28	44	225300
28	46	454100
28	48	458700
28	50	479000
28	52	443500
28	53	18700
28	54	207200
28	55	234000
28	56	72700
28	57	244800
28	59	108200
28	61	29200
28	63	26200
28	65	10100
28	66	11600
28	67	7800
28	68	5100
28	69	1600
28	6	22100
28	70	7200
28	71	7000
28	72	1900
28	73	14200
28	78	3000
28	7	348100
28	83	32000
29	12	300
29	17	80800
29	19	1100
29	20	17000
29	23	40100
29	24	75300
29	25	400
29	27	1200
29	28	268600
29	29	17600
29	2	10900
29	31	117700
29	32	23700
29	33	10400
29	36	12400
29	37	83100
29	38	10700
29	39	1600
29	40	7200
29	42	70700
29	44	66600
29	46	48900
29	48	45500
29	50	34900
29	52	19200
29	54	27100
29	55	65100
2	13	72400
2	15	222100
2	17	200
2	19	1600
2	21	38700
2	23	107000
