10	0	39200
10	10	681300
10	11	79100
10	13	60400
10	14	259000
10	16	42600
10	17	191400
10	18	168600
10	19	148200
10	1	195100
10	21	369300
10	23	119400
10	24	48700
10	26	84300
10	27	28700
10	28	184500
10	29	150800
10	30	526600
10	31	629900
10	32	293500
10	33	322500
10	34	73800
10	35	350900
10	36	221800
10	37	259700
10	38	75600
10	39	186000
10	3	294100
10	40	26000
10	41	243300
10	42	29900
10	43	251200
10	44	9800
10	45	159700
10	46	6900
10	47	200700
10	48	8900
10	49	184500
10	4	203200
10	50	17900
10	51	104800
10	52	26600
10	53	80300
10	54	74900
10	55	68500
10	56	114300
10	57	11800
10	58	129200
10	5	374900
10	60	138000
10	62	82600
10	64	275900
10	65	10400
10	66	1900
10	68	183300
10	69	20400
10	70	16800
10	71	11000
10	72	9800
10	73	800
10	74	20200
10	7	181200
10	83	27400
10	8	213800
10	9	94900
11	0	94700
11	10	2300
11	11	227500
11	12	241600
11	13	852000
11	14	1200
11	16	876700
11	17	86100
11	18	196700
11	19	210800
11	1	28000
11	20	700
11	21	685200
11	23	162000
11	24	85400
11	25	72900
11	26	597400
11	27	86400
11	28	488500
11	29	263200
11	30	384300
11	31	439700
11	32	122900
11	33	362700
11	34	32200
11	35	259700
11	36	256700
11	37	390700
11	38	117100
11	39	574300
11	40	84300
11	41	503200
11	42	48200
11	43	491500
11	44	14900
11	45	532800
11	46	23700
11	47	357600
11	48	15700
11	49	332300
11	4	579300
11	50	37700
11	51	237500
11	52	57800
11	53	225000
11	54	163700
11	55	107100
11	56	209700
11	57	31800
11	58	235800
11	59	7000
11	5	542400
11	60	258900
11	62	133200
11	64	419500
11	65	31400
11	66	400
11	68	329000
11	69	29400
11	6	28900
11	70	23200
11	71	23700
11	72	20400
11	73	300
11	74	39700
11	75	4500
11	76	7400
11	77	1100
11	7	19200
11	83	109800
11	8	29900
11	9	327300
12	0	82700
12	10	29700
12	11	2700
12	13	102200
12	14	128500
12	16	533300
12	17	449600
12	18	289000
12	19	343700
12	20	189700
12	21	205700
12	23	138000
12	24	22700
12	25	178500
12	26	169100
12	27	16100
12	28	342800
12	29	266400
12	30	431000
12	31	315400
12	32	31000
12	33	175400
12	34	18700
12	35	231900
12	36	84100
12	37	259300
12	38	123900
12	39	468700
12	40	102800
12	41	273900
12	42	61600
12	43	303800
12	44	12200
12	45	186900
12	46	6100
12	47	186100
12	48	3700
12	49	213700
12	4	156300
12	50	12900
12	51	161800
12	52	58400
12	53	117900
12	54	67000
12	55	41600
