0	0	24700
0	11	717400
0	13	577900
0	15	294900
0	17	134100
0	19	19100
0	20	7100
0	21	24100
0	22	212300
0	23	2600
0	26	341900
0	27	177100
0	28	129700
0	29	258900
0	31	229200
0	32	15300
0	33	97500
0	34	120600
0	35	215400
0	36	268300
0	37	32900
0	38	131500
0	39	3900
0	40	244900
0	42	411600
0	44	442700
0	46	620100
0	48	787500
0	50	893600
0	52	959900
0	53	96900
0	54	517700
0	55	493500
0	56	32400
0	57	459000
0	59	358700
0	61	338600
0	63	227600
0	65	33600
0	66	66400
0	67	189300
0	68	1300
0	69	56300
0	70	36200
0	71	41800
0	72	19600
0	73	32800
0	78	600
0	7	28500
0	83	237200
0	8	162000
0	9	236100
10	0	2025200
10	10	400
10	1	2310400
10	3	265800
10	50	2800
10	52	8200
10	53	500
10	54	9700
10	55	6500
10	67	1700
10	83	900
10	9	1385200
11	0	483700
11	11	710900
11	13	260700
11	15	473800
11	19	30500
11	1	758400
11	20	19000
11	21	348600
11	22	100
11	23	7500
11	24	382500
11	26	113100
11	27	75600
11	28	119800
11	29	70800
11	31	8700
11	33	37600
11	34	19900
11	35	55900
11	36	121600
11	37	38100
11	38	43200
11	3	183400
11	40	75600
11	42	122800
11	44	162000
11	46	281700
11	48	414600
11	50	494600
11	52	1325700
11	53	42300
11	54	281800
11	55	237300
11	56	17800
11	57	160500
11	59	61600
11	61	37600
11	63	5400
11	66	100
11	67	11000
11	69	1600
11	6	88700
11	70	4600
11	71	6800
11	72	1800
11	73	2800
11	83	46700
11	8	124300
11	9	102700
12	11	92500
12	13	400
12	15	23800
12	24	44700
12	26	171200
12	27	36200
12	29	19700
12	31	48300
12	33	34700
12	34	48900
12	35	55900
12	36	7900
12	38	49400
12	39	35800
12	3	2000
12	40	92800
12	42	21600
12	44	55900
12	46	74700
12	48	138800
12	50	145800
12	52	116600
12	53	21800
12	54	91900
12	55	73500
12	56	6500
12	57	49600
12	59	29900
12	61	2800
12	63	7100
12	65	3600
12	66	3000
12	67	3400
12	69	4100
12	6	146200
12	70	6200
12	71	3000
12	83	4500
13	0	1400
13	10	96100
13	11	41100
13	13	229100
13	15	561500
13	17	1800
13	1	78000
13	21	178900
13	26	51700
13	27	65500
13	28	111500
13	29	275700
13	30	4100
13	31	87800
13	32	3600
13	33	168100
13	34	66100
13	35	123700
13	36	149000
13	37	58300
13	38	148700
13	39	5800
13	3	145900
13	40	179800
13	42	205900
13	44	319500
13	46	339800
13	48	529400
13	50	695900
13	52	822700
13	53	51000
13	54	296900
13	55	274700
13	56	14800
13	57	217800
13	59	121000
13	61	96800
13	63	82800
13	65	6300
13	66	25700
13	67	85700
13	68	1500
13	69	19100
13	6	334500
13	70	22900
13	71	6900
13	72	9300
13	73	16200
13	83	72400
13	8	176600
13	9	52100
14	10	112400
14	11	533500
14	13	848300
14	15	930100
14	17	126100
14	26	103100
14	27	202100
14	29	6900
14	2	81200
14	31	17300
14	33	46100
14	34	42500
14	35	66300
14	36	308700
14	37	32200
14	38	168500
14	39	14400
14	3	11900
14	40	124100
14	42	57800
14	44	183500
14	46	126000
14	48	249400
14	50	301900
14	52	168400
14	53	33200
14	54	168900
14	55	80900
14	56	3300
14	57	48800
14	59	57200
14	61	21500
14	63	6000
14	65	300
14	66	10000
14	67	6000
14	69	2000
14	6	271800
14	70	4900
14	83	5900
14	8	52800
15	0	363600
15	10	23200
15	11	394700
15	13	397600
15	15	695800
15	19	268900
15	1	289800
15	20	1200
15	21	120200
15	24	132500
15	25	81000
15	26	585800
15	27	165400
15	28	147900
15	29	259700
15	2	405500
15	31	357900
15	32	62500
15	33	448800
15	34	69400
15	35	257600
15	36	132900
15	37	13000
15	38	329700
15	39	79300
15	3	1307700
15	40	461100
15	41	6800
15	42	506800
15	44	715400
15	46	941800
15	48	1273500
15	50	1580500
15	52	3033800
15	53	194400
15	54	1060200
15	55	902600
15	56	83600
15	57	1077600
15	59	511200
15	61	311500
15	63	370400
15	65	50800
15	66	120300
15	67	254000
15	68	400
15	69	60200
15	6	203400
15	70	83600
15	71	44100
15	72	32600
15	73	47100
15	83	389900
15	8	235900
15	9	335300
17	0	50000
17	10	31100
17	11	157800
17	13	407300
17	15	185500
17	17	55000
17	19	199300
17	1	96400
17	20	12900
17	21	64100
17	26	170100
17	27	65600
17	28	45500
17	29	463700
17	2	494400
17	30	32700
17	31	254400
17	32	39100
17	33	36300
17	35	163000
17	36	107200
17	37	74300
17	38	236800
17	39	5400
17	40	298600
17	42	250400
17	44	135100
17	46	250400
17	48	319000
17	50	572100
17	52	1102700
17	53	97900
17	54	433900
17	55	320700
17	56	26700
17	57	285900
17	59	103100
17	61	75200
17	63	60600
17	65	4500
17	66	8100
17	67	63900
17	69	6900
17	70	5900
17	71	8100
17	72	5100
17	73	9100
17	83	91100
17	8	7500
17	9	108400
18	13	600
19	0	221200
19	10	2800
19	11	84500
19	13	7700
19	15	27500
19	17	182200
19	19	44800
19	1	442900
19	21	94200
19	23	116100
19	24	44800
19	26	700
19	27	134700
19	29	47900
19	2	140400
19	31	115500
19	35	100
19	36	22800
19	37	112100
19	38	42000
19	3	755100
19	40	67600
19	42	98000
19	44	106600
19	46	103900
19	48	115600
19	50	161000
19	52	148900
19	53	15400
19	54	64800
19	55	36600
